category,prompt,rank,primary_title,genres,match_score,final_score,intent_mode,inferred_genres,excluded_genres,excluded_facets,negative_match_signal,genre_miss_signal
clever mystery exclusion,Give me a clever mystery with twists but nothing violent or disturbing,10,The Vast of Night,"Drama,Mystery,Sci-Fi",81.5,0.7429135008055072,explicit_desire,Mystery,none,mood:dark; emotional_arc:unsettling,0.666110098361969,0.0
inspiring true story,"I want an inspiring true story or documentary, but not war and not too bleak",1,The Last Dance,"Biography,Documentary,History",73.7,0.7889774513244628,explicit_desire,Documentary,War,mood:dark; tone:bleak; setting:war,0.43674182891845703,0.0
inspiring true story,"I want an inspiring true story or documentary, but not war and not too bleak",2,David Attenborough: A Life on Our Planet,"Biography,Documentary",71.9,0.7754346067980313,explicit_desire,Documentary,War,mood:dark; tone:bleak; setting:war,0.5210616588592529,0.0
inspiring true story,"I want an inspiring true story or documentary, but not war and not too bleak",3,Free Solo,"Adventure,Documentary,Sport",71.1,0.7513056784506867,explicit_desire,Documentary,War,mood:dark; tone:bleak; setting:war,0.4870222210884094,0.0
inspiring true story,"I want an inspiring true story or documentary, but not war and not too bleak",4,Grizzly Man,"Biography,Documentary",71.0,0.7382721919605034,explicit_desire,Documentary,War,mood:dark; tone:bleak; setting:war,0.45799943804740906,0.0
inspiring true story,"I want an inspiring true story or documentary, but not war and not too bleak",5,Planet Earth II,Documentary,71.9,0.7122405270985045,explicit_desire,Documentary,War,mood:dark; tone:bleak; setting:war,0.38701051473617554,0.0
inspiring true story,"I want an inspiring true story or documentary, but not war and not too bleak",6,Waltz with Bashir,"Animation,Biography,Documentary",70.3,0.7069907745407653,explicit_desire,Documentary,War,mood:dark; tone:bleak; setting:war,0.5289557576179504,0.0
inspiring true story,"I want an inspiring true story or documentary, but not war and not too bleak",7,Three Identical Strangers,"Biography,Documentary,Drama",70.9,0.7011004306775447,explicit_desire,Documentary,War,mood:dark; tone:bleak; setting:war,0.6309922337532043,0.0
inspiring true story,"I want an inspiring true story or documentary, but not war and not too bleak",8,Jackass Forever,"Action,Comedy,Documentary",71.5,0.6923462641639724,explicit_desire,Documentary,War,mood:dark; tone:bleak; setting:war,0.2709166407585144,0.0
inspiring true story,"I want an inspiring true story or documentary, but not war and not too bleak",9,Man on Wire,"Biography,Crime,Documentary",71.9,0.6768968574107346,explicit_desire,Documentary,War,mood:dark; tone:bleak; setting:war,0.4251234531402588,0.0
inspiring true story,"I want an inspiring true story or documentary, but not war and not too bleak",10,Formula 1: Drive to Survive,"Documentary,Sport",71.3,0.6541905112863895,explicit_desire,Documentary,War,mood:dark; tone:bleak; setting:war,0.31559091806411743,0.0
romance exclusion,"I want romance, but not tragic heartbreak, something sincere and uplifting",1,Coupling,"Comedy,Romance",85.9,0.8814312571228377,explicit_desire,Romance,none,themes:grief; emotional_arc:tragic; mood:sad,0.19006113708019257,0.0
romance exclusion,"I want romance, but not tragic heartbreak, something sincere and uplifting",2,The Second Best Exotic Marigold Hotel,"Comedy,Drama,Romance",80.5,0.8791954671463623,explicit_desire,Romance,none,themes:grief; emotional_arc:tragic; mood:sad,0.12777917087078094,0.0
romance exclusion,"I want romance, but not tragic heartbreak, something sincere and uplifting",3,The Art of Getting By,"Drama,Romance",84.8,0.8487765038945189,explicit_desire,Romance,none,themes:grief; emotional_arc:tragic; mood:sad,0.2841489315032959,0.0
romance exclusion,"I want romance, but not tragic heartbreak, something sincere and uplifting",4,Sleeping with Other People,"Comedy,Drama,Romance",79.3,0.847393598583948,explicit_desire,Romance,none,themes:grief; emotional_arc:tragic; mood:sad,0.20780536532402039,0.0
romance exclusion,"I want romance, but not tragic heartbreak, something sincere and uplifting",5,The Proposal,"Comedy,Drama,Romance",80.3,0.8470427799590579,explicit_desire,Romance,none,themes:grief; emotional_arc:tragic; mood:sad,0.21145832538604736,0.0
romance exclusion,"I want romance, but not tragic heartbreak, something sincere and uplifting",6,Liberal Arts,"Comedy,Drama,Romance",80.8,0.8455519072534046,explicit_desire,Romance,none,themes:grief; emotional_arc:tragic; mood:sad,0.2885791063308716,0.0
romance exclusion,"I want romance, but not tragic heartbreak, something sincere and uplifting",7,Jab We Met,"Comedy,Drama,Romance",84.9,0.8416246048811146,explicit_desire,Romance,none,themes:grief; emotional_arc:tragic; mood:sad,0.3746674358844757,0.0
romance exclusion,"I want romance, but not tragic heartbreak, something sincere and uplifting",8,Normal People,"Drama,Romance",78.4,0.8387902058960314,explicit_desire,Romance,none,themes:grief; emotional_arc:tragic; mood:sad,0.36692526936531067,0.0
romance exclusion,"I want romance, but not tragic heartbreak, something sincere and uplifting",9,Yes Man,"Comedy,Romance",78.3,0.8386811457884581,explicit_desire,Romance,none,themes:grief; emotional_arc:tragic; mood:sad,0.1413939893245697,0.0
romance exclusion,"I want romance, but not tragic heartbreak, something sincere and uplifting",10,The Spectacular Now,"Drama,Romance",80.8,0.8382244951826014,explicit_desire,Romance,none,themes:grief; emotional_arc:tragic; mood:sad,0.31128114461898804,0.0
bad grammar comedy,my english bad but i want movie make me laugh no sad no scary,1,Borat,Comedy,94.5,0.9076982507477546,explicit_desire,Comedy,Horror,mood:dark/sad/tense; tone:bleak/suspenseful; emotional_arc:tragic/unsettling; themes:grief,0.21409446001052856,0.0
bad grammar comedy,my english bad but i want movie make me laugh no sad no scary,2,One Punch Man,"Action,Animation,Comedy",91.5,0.888325192379725,explicit_desire,Comedy,Horror,mood:dark/sad/tense; tone:bleak/suspenseful; emotional_arc:tragic/unsettling; themes:grief,0.2315688133239746,0.0
bad grammar comedy,my english bad but i want movie make me laugh no sad no scary,3,Borat Subsequent Moviefilm,Comedy,93.2,0.8881506043814061,explicit_desire,Comedy,Horror,mood:dark/sad/tense; tone:bleak/suspenseful; emotional_arc:tragic/unsettling; themes:grief,0.20286540687084198,0.0
bad grammar comedy,my english bad but i want movie make me laugh no sad no scary,4,EuroTrip,Comedy,89.2,0.8642951813560057,explicit_desire,Comedy,Horror,mood:dark/sad/tense; tone:bleak/suspenseful; emotional_arc:tragic/unsettling; themes:grief,0.13094082474708557,0.0
bad grammar comedy,my english bad but i want movie make me laugh no sad no scary,5,Up,"Adventure,Animation,Comedy",86.7,0.8636023516046296,explicit_desire,Comedy,Horror,mood:dark/sad/tense; tone:bleak/suspenseful; emotional_arc:tragic/unsettling; themes:grief,0.29669681191444397,0.0
bad grammar comedy,my english bad but i want movie make me laugh no sad no scary,6,Louie,"Comedy,Drama",89.8,0.8632943810029479,explicit_desire,Comedy,Horror,mood:dark/sad/tense; tone:bleak/suspenseful; emotional_arc:tragic/unsettling; themes:grief,0.16372045874595642,0.0
bad grammar comedy,my english bad but i want movie make me laugh no sad no scary,7,Yes Man,"Comedy,Romance",89.1,0.86212159156451,explicit_desire,Comedy,Horror,mood:dark/sad/tense; tone:bleak/suspenseful; emotional_arc:tragic/unsettling; themes:grief,0.24912476539611816,0.0
bad grammar comedy,my english bad but i want movie make me laugh no sad no scary,8,A Serious Man,"Comedy,Drama",89.7,0.8590438640947061,explicit_desire,Comedy,Horror,mood:dark/sad/tense; tone:bleak/suspenseful; emotional_arc:tragic/unsettling; themes:grief,0.21500231325626373,0.0
bad grammar comedy,my english bad but i want movie make me laugh no sad no scary,9,It's Kind of a Funny Story,"Comedy,Drama,Romance",93.9,0.8549858369306546,explicit_desire,Comedy,Horror,mood:dark/sad/tense; tone:bleak/suspenseful; emotional_arc:tragic/unsettling; themes:grief,0.3518550992012024,0.0
bad grammar comedy,my english bad but i want movie make me laugh no sad no scary,10,Impractical Jokers,"Comedy,Reality-TV",88.8,0.8490413199268264,explicit_desire,Comedy,Horror,mood:dark/sad/tense; tone:bleak/suspenseful; emotional_arc:tragic/unsettling; themes:grief,0.22199277579784393,0.0
anger regulation,"I feel angry and stressed, I need something calm, funny, and not dark",1,It's Kind of a Funny Story,"Comedy,Drama,Romance",86.1,0.9345723411821814,explicit_desire,Comedy,none,mood:dark,0.0951070487499237,0.0
anger regulation,"I feel angry and stressed, I need something calm, funny, and not dark",2,A Serious Man,"Comedy,Drama",84.3,0.9316623938685572,explicit_desire,Comedy,none,mood:dark,0.08580882102251053,0.0
anger regulation,"I feel angry and stressed, I need something calm, funny, and not dark",3,QI,"Comedy,Game-Show",80.5,0.9282489712030195,explicit_desire,Comedy,none,mood:dark,0.1349456012248993,0.0
anger regulation,"I feel angry and stressed, I need something calm, funny, and not dark",4,Waiting...,Comedy,81.2,0.9279085597498757,explicit_desire,Comedy,none,mood:dark,0.0430988110601902,0.0
anger regulation,"I feel angry and stressed, I need something calm, funny, and not dark",5,Louie,"Comedy,Drama",80.2,0.9235385123430767,explicit_desire,Comedy,none,mood:dark,0.12418012320995331,0.0
anger regulation,"I feel angry and stressed, I need something calm, funny, and not dark",6,Chappelle's Show,"Comedy,Music",79.6,0.9170542045269048,explicit_desire,Comedy,none,mood:dark,0.043822240084409714,0.0
anger regulation,"I feel angry and stressed, I need something calm, funny, and not dark",7,30 Rock,Comedy,79.5,0.9109479793417488,explicit_desire,Comedy,none,mood:dark,0.09785053879022598,0.0
anger regulation,"I feel angry and stressed, I need something calm, funny, and not dark",8,Impractical Jokers,"Comedy,Reality-TV",80.4,0.9080551986704349,explicit_desire,Comedy,none,mood:dark,0.22199277579784393,0.0
anger regulation,"I feel angry and stressed, I need something calm, funny, and not dark",9,Borat,Comedy,81.3,0.8999827649917282,explicit_desire,Comedy,none,mood:dark,0.21409446001052856,0.0
anger regulation,"I feel angry and stressed, I need something calm, funny, and not dark",10,One Punch Man,"Action,Animation,Comedy",80.8,0.8949139432928004,explicit_desire,Comedy,none,mood:dark,0.2315688133239746,0.0
animation nuance,"I want animated or anime action that is fun and adventurous, not horror",1,Naruto: Shippuden,"Action,Adventure,Animation",93.6,0.9309641561114588,explicit_desire,"Animation, Action",Horror,mood:dark/tense; tone:bleak/suspenseful; emotional_arc:unsettling,0.21180927753448486,0.0
animation nuance,"I want animated or anime action that is fun and adventurous, not horror",2,Dragon Ball,"Action,Adventure,Animation",89.8,0.9267318313941632,explicit_desire,"Animation, Action",Horror,mood:dark/tense; tone:bleak/suspenseful; emotional_arc:unsettling,0.20316319167613983,0.0
animation nuance,"I want animated or anime action that is fun and adventurous, not horror",3,Cowboy Bebop,"Action,Adventure,Animation",88.3,0.9212040719039428,explicit_desire,"Animation, Action",Horror,mood:dark/tense; tone:bleak/suspenseful; emotional_arc:unsettling,0.21979942917823792,0.0
animation nuance,"I want animated or anime action that is fun and adventurous, not horror",4,Avatar: The Last Airbender,"Action,Adventure,Animation",86.4,0.9100295372452066,explicit_desire,"Animation, Action",Horror,mood:dark/tense; tone:bleak/suspenseful; emotional_arc:unsettling,0.24550051987171173,0.0
animation nuance,"I want animated or anime action that is fun and adventurous, not horror",5,The Legend of Korra,"Action,Adventure,Animation",87.4,0.8863762701493793,explicit_desire,"Animation, Action",Horror,mood:dark/tense; tone:bleak/suspenseful; emotional_arc:unsettling,0.3351251184940338,0.0
animation nuance,"I want animated or anime action that is fun and adventurous, not horror",6,Regular Show,"Action,Adventure,Animation",89.1,0.8807566827054525,explicit_desire,"Animation, Action",Horror,mood:dark/tense; tone:bleak/suspenseful; emotional_arc:unsettling,0.24036182463169098,0.0
animation nuance,"I want animated or anime action that is fun and adventurous, not horror",7,Dragon Ball Super,"Action,Adventure,Animation",79.7,0.8598767804233064,explicit_desire,"Animation, Action",Horror,mood:dark/tense; tone:bleak/suspenseful; emotional_arc:unsettling,0.18997123837471008,0.0
animation nuance,"I want animated or anime action that is fun and adventurous, not horror",8,I Am Groot,"Action,Adventure,Animation",83.3,0.8596923980173443,explicit_desire,"Animation, Action",Horror,mood:dark/tense; tone:bleak/suspenseful; emotional_arc:unsettling,0.23470564186573029,0.0
animation nuance,"I want animated or anime action that is fun and adventurous, not horror",9,The Lego Movie,"Action,Adventure,Animation",80.7,0.851661681031728,explicit_desire,"Animation, Action",Horror,mood:dark/tense; tone:bleak/suspenseful; emotional_arc:unsettling,0.19643330574035645,0.0
animation nuance,"I want animated or anime action that is fun and adventurous, not horror",10,One Punch Man,"Action,Animation,Comedy",80.6,0.8480147467990091,explicit_desire,"Animation, Action",Horror,mood:dark/tense; tone:bleak/suspenseful; emotional_arc:unsettling,0.2315688133239746,0.0
work fatigue,"After a long work day I want light smart comedy, no crime, no heavy drama",1,Episodes,Comedy,87.8,0.8872940351444496,explicit_desire,Comedy,"Crime, Drama",mood:dark; conflict_type:criminal,0.19064880907535553,0.0
work fatigue,"After a long work day I want light smart comedy, no crime, no heavy drama",2,The League,"Comedy,Sport",88.4,0.8781663257893721,explicit_desire,Comedy,"Crime, Drama",mood:dark; conflict_type:criminal,0.20140686631202698,0.0
work fatigue,"After a long work day I want light smart comedy, no crime, no heavy drama",3,Everybody Wants Some!!,Comedy,89.3,0.8738745724177429,explicit_desire,Comedy,"Crime, Drama",mood:dark; conflict_type:criminal,0.16410569846630096,0.0
work fatigue,"After a long work day I want light smart comedy, no crime, no heavy drama",4,iCarly,"Comedy,Family,Romance",87.8,0.8582263155215147,explicit_desire,Comedy,"Crime, Drama",mood:dark; conflict_type:criminal,0.27553731203079224,0.0
work fatigue,"After a long work day I want light smart comedy, no crime, no heavy drama",5,Whose Line Is It Anyway?,"Comedy,Game-Show",88.0,0.8563041084961267,explicit_desire,Comedy,"Crime, Drama",mood:dark; conflict_type:criminal,0.3492322266101837,0.0
work fatigue,"After a long work day I want light smart comedy, no crime, no heavy drama",6,Best in Show,Comedy,85.1,0.8504640438072955,explicit_desire,Comedy,"Crime, Drama",mood:dark; conflict_type:criminal,0.15721870958805084,0.0
work fatigue,"After a long work day I want light smart comedy, no crime, no heavy drama",7,An Idiot Abroad,"Adventure,Comedy,Documentary",87.6,0.8496837334170491,explicit_desire,Comedy,"Crime, Drama",mood:dark; conflict_type:criminal,0.3953992426395416,0.0
work fatigue,"After a long work day I want light smart comedy, no crime, no heavy drama",8,The Inbetweeners,Comedy,90.6,0.8473157708818152,explicit_desire,Comedy,"Crime, Drama",mood:dark; conflict_type:criminal,0.28603532910346985,0.0
work fatigue,"After a long work day I want light smart comedy, no crime, no heavy drama",9,30 Rock,Comedy,88.7,0.831542160204939,explicit_desire,Comedy,"Crime, Drama",mood:dark; conflict_type:criminal,0.4998144209384918,0.0
work fatigue,"After a long work day I want light smart comedy, no crime, no heavy drama",10,The Fairly OddParents,"Adventure,Animation,Comedy",85.9,0.8252219158032238,explicit_desire,Comedy,"Crime, Drama",mood:dark; conflict_type:criminal,0.34373313188552856,0.0
vague but usable,"Something beautiful, human, a little emotional, but please do not destroy me",1,Enchanted,"Adventure,Animation,Comedy",76.5,0.8468545796909935,direct_request,none,none,mood:dark/sad; tone:bleak/gritty; themes:grief; emotional_arc:tragic/unsettling,0.2096325308084488,0.0
vague but usable,"Something beautiful, human, a little emotional, but please do not destroy me",2,The Spectacular Now,"Drama,Romance",75.0,0.8448041153433029,direct_request,none,none,mood:dark/sad; tone:bleak/gritty; themes:grief; emotional_arc:tragic/unsettling,0.31128114461898804,0.0
vague but usable,"Something beautiful, human, a little emotional, but please do not destroy me",3,American Beauty,Drama,76.0,0.8361700280384047,direct_request,none,none,mood:dark/sad; tone:bleak/gritty; themes:grief; emotional_arc:tragic/unsettling,0.48957446217536926,0.0
vague but usable,"Something beautiful, human, a little emotional, but please do not destroy me",4,The Second Best Exotic Marigold Hotel,"Comedy,Drama,Romance",71.7,0.8354039280611812,direct_request,none,none,mood:dark/sad; tone:bleak/gritty; themes:grief; emotional_arc:tragic/unsettling,0.17877288162708282,0.0
vague but usable,"Something beautiful, human, a little emotional, but please do not destroy me",5,Call Me by Your Name,"Drama,Romance",74.6,0.8260143536163822,direct_request,none,none,mood:dark/sad; tone:bleak/gritty; themes:grief; emotional_arc:tragic/unsettling,0.4802199900150299,0.0
vague but usable,"Something beautiful, human, a little emotional, but please do not destroy me",6,The Art of Getting By,"Drama,Romance",74.2,0.8226169153296923,direct_request,none,none,mood:dark/sad; tone:bleak/gritty; themes:grief; emotional_arc:tragic/unsettling,0.34468576312065125,0.0
vague but usable,"Something beautiful, human, a little emotional, but please do not destroy me",7,Love and Monsters,"Action,Adventure,Comedy",73.4,0.814724587190752,direct_request,none,none,mood:dark/sad; tone:bleak/gritty; themes:grief; emotional_arc:tragic/unsettling,0.38355743885040283,0.0
vague but usable,"Something beautiful, human, a little emotional, but please do not destroy me",8,Modern Love,"Comedy,Romance",72.3,0.8076251263797851,direct_request,none,none,mood:dark/sad; tone:bleak/gritty; themes:grief; emotional_arc:tragic/unsettling,0.4785030484199524,0.0
vague but usable,"Something beautiful, human, a little emotional, but please do not destroy me",9,The One I Love,"Comedy,Drama,Fantasy",72.9,0.8053261252782744,direct_request,none,none,mood:dark/sad; tone:bleak/gritty; themes:grief; emotional_arc:tragic/unsettling,0.40798279643058777,0.0
vague but usable,"Something beautiful, human, a little emotional, but please do not destroy me",10,Beauty and the Beast,"Adventure,Family,Fantasy",74.4,0.7953637384802343,direct_request,none,none,mood:dark/sad; tone:bleak/gritty; themes:grief; emotional_arc:tragic/unsettling,0.39531785249710083,0.0
